k (h/Mpc),x,omega_b,omega_m,T(k),log10(T(k))
0.09483011867413033,0.7777210388802377,0.0214,0.14333333333333334,0.14099888682020664,-0.8507843160662514
0.09819755465998328,0.8053380644613172,0.0214,0.14333333333333334,0.1344422032288371,-0.8714643789585413
0.10164546490902186,0.8336150757984296,0.0214,0.14333333333333334,0.12854484766075988,-0.8909453260794226
0.10518082529156748,0.8626092834190882,0.0214,0.14333333333333334,0.12332301298068202,-0.9089558732992472
0.10881032463195767,0.8923755437284664,0.0214,0.14333333333333334,0.11873582807863324,-0.9254182145834378
0.11254044389734877,0.922967008452833,0.0214,0.14333333333333334,0.11469214111170366,-0.9404663396292718
0.11637751539395477,0.9544356101199134,0.0214,0.14333333333333334,0.11105147317447944,-0.9544756758610845
0.12032776719850592,0.9868324264502946,0.0214,0.14333333333333334,0.10763769043789072,-0.9680356293850623
0.12439735655613372,1.0202079542602547,0.0214,0.14333333333333334,0.10427153147478908,-0.9818342477675612
0.128592394990865,1.054612315398018,0.0214,0.14333333333333334,0.1007790622837375,-0.9966296869297742
0.1329189672207851,1.0900954118708457,0.0214,0.14333333333333334,0.09704880693966807,-1.0130097992009515
0.13738314553415032,1.1267070437464488,0.0214,0.14333333333333334,0.0930367735292417,-1.031345359143142
0.14199100099324904,1.1644970010381277,0.0214,0.14333333333333334,0.0887783761590964,-1.0516928028969723
0.14674861264226585,1.2035151392203323,0.0214,0.14333333333333334,0.08439569920267759,-1.073679684418609
0.151662075771831,1.2438114470079087,0.0214,0.14333333333333334,0.08006950652525212,-1.0965328480760743
0.1567375102142729,1.2854361143871478,0.0214,0.14333333333333334,0.07599518634222796,-1.1192139157615246
0.1619810695943425,1.3284396084828525,0.0214,0.14333333333333334,0.0723360971885961,-1.140644926804436
0.16739895242948127,1.3728727645938867,0.0214,0.14333333333333334,0.06917829134879916,-1.1600301689327022
0.17299741595414433,1.4187868995692536,0.0214,0.14333333333333334,0.06649839345657307,-1.177188846747621
0.17878279352966786,1.4662339545899497,0.0214,0.14333333333333334,0.06416625239623149,-1.192693324759997
0.1847615164925396,1.5152666743510628,0.0214,0.14333333333333334,0.06199091251048411,-1.2076719707568127
0.19094014128983028,1.5659388296049503,0.0214,0.14333333333333334,0.05976261866231424,-1.2235703809771896
0.19732538275330966,1.618305490049013,0.0214,0.14333333333333334,0.05732679929320192,-1.2416423053578023
0.20392415437791053,1.6724233546575493,0.0214,0.14333333333333334,0.0546584551225474,-1.262342647455551
0.21074361650238033,1.7283511468210524,0.0214,0.14333333333333334,0.051869131893942,-1.2850910205012216
0.21779123334901926,1.7861500821406717,0.0214,0.14333333333333334,0.04915332433132072,-1.30844710468991
0.22507483997647657,1.8458844175216775,0.0214,0.14333333333333334,0.04668557595292604,-1.3308172789983994
0.23260272034828736,1.9076220914293658,0.0214,0.14333333333333334,0.04455712528871948,-1.3510828364949965
0.24038369793673664,1.9714354669497263,0.0214,0.14333333333333334,0.042740440873029736,-1.3691610023465746
0.24842724058699767,2.0374021918015117,0.0214,0.14333333333333334,0.04109046580508735,-1.3862589355102763
0.25674358178550205,2.1056061928827394,0.0214,0.14333333333333334,0.03942505962811906,-1.4042276411533146
0.2653438610412791,2.1761388275665317,0.0214,0.14333333333333334,0.03764127535447586,-1.424335670313112
0.2742402868415037,2.2491002201326165,0.0214,0.14333333333333334,0.035759766471520085,-1.4466053260187752
0.2834463266389181,2.3246008198927126,0.0214,0.14333333333333334,0.03391025308671757,-1.4696689688844111
0.29297692964603017,2.402763228370942,0.0214,0.14333333333333334,0.032233734419153406,-1.491689376657094
0.3028487899561482,2.4837243572128065,0.0214,0.14333333333333334,0.030770551787442618,-1.5118647157742229
0.31308065983590744,2.56763799756075,0.0214,0.14333333333333334,0.029438972888322257,-1.5310773463968832
0.32369372615523845,2.6546779072326827,0.0214,0.14333333333333334,0.02812019793360124,-1.5509816267116636
0.33471206715438334,2.7450415567609348,0.0214,0.14333333333333334,0.026747362352816183,-1.5727190387678687
0.3461632125582694,2.8389547230038494,0.0214,0.14333333333333334,0.0253726705931332,-1.5956338188318542
0.35807883813019553,2.9366771853214506,0.0214,0.14333333333333334,0.024083755940782017,-1.6182757824825231
0.3704956371614524,3.0385098728385924,0.0214,0.14333333333333334,0.022918152818669452,-1.6398203890164789
0.38345642774356287,3.1448039454092087,0.0214,0.14333333333333334,0.021817968578160735,-1.6611856880448999
0.3970115785138309,3.2559724864447586,0.0214,0.14333333333333334,0.02071771840418866,-1.6836580741696008
0.4112208709886722,3.372505776287634,0.0214,0.14333333333333334,0.019619886757656965,-1.7073035036159392
0.4261559703017031,3.4949915552353996,0.0214,0.14333333333333334,0.018573367489178053,-1.7311093483129674
0.4419037594021153,3.624142367977982,0.0214,0.14333333333333334,0.01759021259364889,-1.754728911668709
0.4585709239826398,3.760833165521923,0.0214,0.14333333333333334,0.016638153987325006,-1.7788948605928845
0.4762903911879164,3.9061541103437647,0.0214,0.14333333333333334,0.01569186308613926,-1.804325489810512
0.4952305881514347,4.061486507529535,0.0214,0.14333333333333334,0.014772229850904518,-1.8305539434931084
0.5156091181678809,4.22861496583828,0.0214,0.14333333333333334,0.013888576688843074,-1.8573422587875046
0.537713594786606,4.409898262328643,0.0214,0.14333333333333334,0.013013737346197204,-1.8855979627972081
0.5619345319268294,4.608539080865195,0.0214,0.14333333333333334,0.012149301548137141,-1.9154486885273097
0.5888194699624613,4.829027911119146,0.0214,0.14333333333333334,0.011296494811808598,-1.9470562928032873
0.6191665048896776,5.0779101002433915,0.0214,0.14333333333333334,0.010438830127686571,-1.9813481696822874
0.6541954813494822,5.365189841575852,0.0214,0.14333333333333334,0.009572470690920307,-2.0189759547051187
0.6958832403210957,5.707079608975635,0.0214,0.14333333333333334,0.008679787246536839,-2.061490919845103
0.7476726280144494,6.131814882567928,0.0214,0.14333333333333334,0.007742461959446865,-2.111120919757795
0.8160925908554711,6.6929408763433935,0.0214,0.14333333333333334,0.006729038154659764,-2.172047009175269
0.9145842966464104,7.500691333896203,0.0214,0.14333333333333334,0.00559840889352766,-2.2519353849485295
1.0705224292264326,8.779571590156637,0.0214,0.14333333333333334,0.004331514765497642,-2.3633602008163512
1.3183812807862296,10.812312308252293,0.0214,0.14333333333333334,0.0030725887246195144,-2.512495567495594
1.6571365916394467,13.590513326731383,0.0214,0.14333333333333334,0.002097279125921204,-2.6783437656337354
1.0634739308854882e-05,8.269626212173316e-05,0.0214,0.15,1.0,0.0
1.3388343563723751e-05,0.00010410842584544131,0.0214,0.15,0.9999989436120857,-4.587836842372841e-07
1.6854925934202712e-05,0.00013106474287871472,0.0214,0.15,0.9999975292803309,-1.0730212441786207e-06
2.121909457247634e-05,0.00016500073540028258,0.0214,0.15,0.9999948656548658,-2.229823484299607e-06
2.671325737255416e-05,0.00020772361876014123,0.0214,0.15,0.9999907708354918,-4.008193714649835e-06
3.362999853810632e-05,0.00026150854228698537,0.0214,0.15,0.9999842776097412,-6.8282010096966e-06
4.233765975822274e-05,0.0003292197492863355,0.0214,0.15,0.9999740037573631,-1.1290171479070825e-05
5.3299955745521915e-05,0.0004144631084410725,0.0214,0.15,0.9999577666399425,-1.8342102552236612e-05
6.710066873554207e-05,0.0005217781394676678,0.0214,0.15,0.9999320283426646,-2.952071900405097e-05
8.447473701955631e-05,0.0006568797590945281,0.0214,0.15,0.9998913965053671,-4.7168459810641215e-05
0.00010634739308854891,0.0008269626212173321,0.0214,0.15,0.9998273137632961,-7.500315589389194e-05
0.00013388343563723763,0.001041084258454414,0.0214,0.15,0.9997264938874509,-0.00011879844223759015
0.00016854925934202728,0.0013106474287871484,0.0214,0.15,0.9995685886804699,-0.00018739998164632145
0.00021219094572476357,0.0016500073540028273,0.0214,0.15,0.9993228552544241,-0.0002941798388640059
0.0002671325737255418,0.0020772361876014137,0.0214,0.15,0.9989442335870143,-0.00045875573942409046
0.00033629998538106345,0.002615085422869856,0.0214,0.15,0.9983693498929276,-0.0007087603706825018
0.0004233765975822277,0.0032921974928633575,0.0214,0.15,0.9975141342986281,-0.0010809418523318325
0.0005329995574552195,0.004144631084410728,0.0214,0.15,0.9962744253402145,-0.0016210180069340721
0.0006710066873554211,0.0052177813946766806,0.0214,0.15,0.9945253068623356,-0.0023841612667143217
0.0008447473701955635,0.006568797590945284,0.0214,0.15,0.9921010457959158,-0.0034440925668604277
0.0010634739308854897,0.008269626212173326,0.0214,0.15,0.9887420367981433,-0.004917001232371966
0.0013388343563723768,0.010410842584544144,0.0214,0.15,0.9840722867730787,-0.006972998526389387
0.0016854925934202734,0.013106474287871489,0.0214,0.15,0.9776452821234015,-0.009818691184090617
0.0021219094572476364,0.01650007354002828,0.0214,0.15,0.9689285717948954,-0.013708237416428867
0.0026713257372554186,0.020772361876014143,0.0214,0.15,0.9572752177482716,-0.01896318409788839
0.0033629998538106357,0.026150854228698568,0.0214,0.15,0.9419387242832616,-0.025977348344296578
0.004233765975822279,0.032921974928633586,0.0214,0.15,0.9220922325040584,-0.03522563636048256
0.005329995574552197,0.04144631084410729,0.0214,0.15,0.8968450253937104,-0.0472825964554872
0.006710066873554213,0.05217781394676682,0.0214,0.15,0.8652843460833373,-0.06284115306425968
0.008447473701955638,0.06568797590945287,0.0214,0.15,0.8264970293404978,-0.08275870306452156
0.0106347393088549,0.0826962621217333,0.0214,0.15,0.7795511111733656,-0.10815540507698848
0.013388343563723775,0.10410842584544149,0.0214,0.15,0.7235842614439425,-0.14051088797361638
0.016854925934159697,0.13106474287838024,0.0214,0.15,0.65791274910771,-0.18183169771365174
0.021219094336385712,0.16500073356443012,0.0214,0.15,0.5825225366823188,-0.2346872679544102
0.026713092364101194,0.20772233564619905,0.0214,0.15,0.49921553383707795,-0.30171190939381215
0.03360869344981679,0.26134287286016167,0.0214,0.15,0.4134949527793336,-0.3835297871838946
0.04167193595678777,0.3240430478754881,0.0214,0.15,0.3393942308197148,-0.46929554429429426
0.048353459258795584,0.37599890558939025,0.0214,0.15,0.29636366968517885,-0.5281750362605396
0.05322129581872269,0.41385144493563525,0.0214,0.15,0.27287911126827363,-0.564029708038922
0.05725420337276486,0.4452115347804422,0.0214,0.15,0.2569134750519685,-0.5902131164917742
0.06086386760520837,0.4732804634930667,0.0214,0.15,0.24441948750275355,-0.6118641708619138
0.06423530068221314,0.4994968948850167,0.0214,0.15,0.23372560278172289,-0.6312937114939763
0.06746704260116458,0.5246270808799735,0.0214,0.15,0.2239927007684344,-0.6497661337535204
0.0706184441121374,0.54913253586421,0.0214,0.15,0.21476827091966474,-0.6680298793148535
0.07372862234716232,0.5733174366031285,0.0214,0.15,0.20578879303056397,-0.686578279998809
0.07682521957568281,0.5973967307595864,0.0214,0.15,0.19694118667910548,-0.7056634495452403
0.07992890463676816,0.6215311402548069,0.0214,0.15,0.18817480288731117,-0.725438530215958
0.08305588199655116,0.6458466718238816,0.0214,0.15,0.17952420394826982,-0.745876990358432
0.08621938210239345,0.6704462060839305,0.0214,0.15,0.1710478716370858,-0.7668823254077108
0.08943059293432777,0.6954167413244773,0.0214,0.15,0.16285314145431098,-0.7882038594318472
0.09269926698552508,0.7208341134177689,0.0214,0.15,0.1550491488425523,-0.809530613522091
0.09603413053872913,0.7467661783726993,0.0214,0.15,0.147743178063543,-0.8304925632234182
0.09944316756005925,0.7732750199071482,0.0214,0.15,0.141031520352849,-0.8506838122705302
0.10293382125980527,0.8004185167947533,0.0214,0.15,0.1349678153298745,-0.8697697818092145
0.10651313991707512,0.8282514768046277,0.0214,0.15,0.12956788614648176,-0.8875026265335042
0.11018788394590552,0.8568264692527646,0.0214,0.15,0.12478993420645422,-0.9038204442601306
0.11396460536422601,0.8861944429566564,0.0214,0.15,0.12054461281608113,-0.9188521936359886
0.11784970720869442,0.9164051882480126,0.0214,0.15,0.11669440015682543,-0.9329499840518136
0.12184948813339179,0.9475076837744307,0.0214,0.15,0.11307285732491709,-0.9466416331710927
0.12597017593388607,0.9795503571841842,0.0214,0.15,0.10949422481187503,-0.9606087867460383
0.1302179527529035,1.0125812811267767,0.0214,0.15,0.10580477917042488,-0.9754947149051193
0.13459897406944984,1.046648320913296,0.0214,0.15,0.10188986328222581,-0.9918690205036181
0.13911938313725924,1.0817992467905073,0.0214,0.15,0.09770657914169491,-1.0100761917701426
0.14378532224889512,1.1180818215310664,0.0214,0.15,0.0932961243112671,-1.0301363972523334
0.1486029420112982,1.1555438725606393,0.0214,0.15,0.08877719289197127,-1.0516985913539136
0.15357840969507458,1.194233356882384,0.0214,0.15,0.08432586429667638,-1.0740391988211961
0.15871791764123733,1.2341984264481909,0.0214,0.15,0.08012983289265527,-1.0962057629606168
0.16402769265993722,1.27548750124368,0.0214,0.15,0.07634935030035893,-1.1171946542482876
0.1695140073250581,1.3181493571155376,0.0214,0.15,0.07306135524941831,-1.1363122761169158
0.17518319404899726,1.3622332352177082,0.0214,0.15,0.0702436353742715,-1.1533930201354101
0.18104166280891615,1.407788979851603,0.0214,0.15,0.06776592461292194,-1.16898863168828
0.18709592338713005,1.4548672114084764,0.0214,0.15,0.06543831244810681,-1.1841679089688415
0.1933526129843067,1.503519541091032,0.0214,0.15,0.06306420943189589,-1.2002170441807158
0.19981853006718675,1.5537988341149827,0.0214,0.15,0.060490327803482506,-1.2183140619985533
0.2065006753272507,1.605759528205682,0.0214,0.15,0.0576958406250259,-1.238855494620882
0.21340630065992663,1.659458014462882,0.0214,0.15,0.054796679246601664,-1.26124575955532
0.2205429671345878,1.7149530881383188,0.0214,0.15,0.051980376864324315,-1.2841605761335217
0.22791861302504074,1.772306477644174,0.0214,0.15,0.049416294125497924,-1.3061298267444157
0.2355416331223248,1.83158346129335,0.0214,0.15,0.047189859737155074,-1.3261513135125307
0.24342097077326386,1.892853582995831,0.0214,0.15,0.04526872651769733,-1.344201722737266
0.2515662243999543,1.9561914805595204,0.0214,0.15,0.04351063059215158,-1.3614046225057839
0.25998777068289136,2.021677843568362,0.0214,0.15,0.04173745484935618,-1.3794740377473618
0.26869690716644945,2.0894005222896537,0.0214,0.15,0.03985136231755774,-1.3995568276710033
0.27770601781272214,2.159455815028944,0.0214,0.15,0.03787990287337975,-1.4215911432276158
0.2870287660456281,2.2319499692506075,0.0214,0.15,0.03594752648383237,-1.4443309876560693
0.29668032117018656,2.307000942225401,0.0214,0.15,0.0341926157588968,-1.4660676741024694
0.3066776258313488,2.384740480803645,0.0214,0.15,0.03264932437676614,-1.4861258012948246
0.3170397145475303,2.4653165983478256,0.0214,0.15,0.03123497272789266,-1.5053588689121615
0.32778809653808183,2.548896551618055,0.0214,0.15,0.029833779759556606,-1.5252917206664964
0.3389472203840765,2.6356704539974847,0.0214,0.15,0.028383395968239484,-1.5469356440429767
0.35054504399327197,2.7258557075682113,0.0214,0.15,0.026937708510752844,-1.5696393508350945
0.3626137415928845,2.8197025007222747,0.0214,0.15,0.025582327692148847,-1.5920599423489905
0.3751905911248731,2.917500708591548,0.0214,0.15,0.024349630656302218,-1.6135076219296918
0.3883191021293111,3.01958866352497,0.0214,0.15,0.023181920463683215,-1.6348505885522406
0.4020504685835954,3.1263644524385334,0.0214,0.15,0.022016145391944346,-1.6572587154072167
0.4164454674079487,3.2383006796885594,0.0214,0.15,0.020855935548737412,-1.6807703239413263
0.4315769783237754,3.355964061615672,0.0214,0.15,0.019750659747205287,-1.7044183927066274
0.4475333860188705,3.4800418819507817,0.0214,0.15,0.01870924747368359,-1.72794368041016
0.4644232611062415,3.6113783911838375,0.0214,0.15,0.017698412158716956,-1.7520656953127869
0.4823819377367631,3.751025954407178,0.0214,0.15,0.016695396359813906,-1.7774032660473649
0.5015809784602575,3.900318650546326,0.0214,0.15,0.015721253482125573,-1.8035128298826453
0.5222421662813962,4.060981075283019,0.0214,0.15,0.014783478863319485,-1.8302233552942724
0.5446588394756805,4.235294241646038,0.0214,0.15,0.013854527947453983,-1.8584082669447894
0.5692296079812721,4.4263577603520385,0.0214,0.15,0.012936698905934138,-1.888176529682416
0.5965139083043629,4.638521837514486,0.0214,0.15,0.012030189907326534,-1.9197275168785255
0.6273281423841233,4.878134855242016,0.0214,0.15,0.011118181696136983,-1.9539662328892118
0.6629219515014343,5.154914086325306,0.0214,0.15,0.010196086288117436,-1.9915664978109806
0.7053241084851934,5.484635369247227,0.0214,0.15,0.00924517351222842,-2.0340849336452935
0.7580756567791889,5.894834034052791,0.0214,0.15,0.008245413256283767,-2.0837875728362025
0.8279083078222871,6.43785620390581,0.0214,0.15,0.0071628971087933455,-2.144911287205782
0.9287044833815309,7.221652281349385,0.0214,0.15,0.0059534804118629705,-2.225229070950201
